21872	7082
20877	9212
225028	8491
16362	3659
53885	4867
20166	6242
16364	3662
93960	85407
218103	10246
16691	3856
140477	127343
70020	83444
17188	4150
17189	4151
57257	10451
105193	378884
11652	208
227613	10383
52592	84312
11657	213
17187	4149
20674	6657
20675	6658
17764	4520
107449	219699
53310	1741
20679	55553
53317	5356
17164	9261
16522	3763
17161	4128
218333	23379
270086	55239
68135	8667
16969	51341
668101	10326
74022	84656
245880	10810
26417	5595
270151	79671
81004	79718
270152	120425
192662	396
227723	84726
105377	84250
14012	10205
20907	6804
18569	27250
11838	23237
11836	369
213233	55080
54204	1731
11835	367
14840	83445
54200	6820
20909	6810
26442	5686
83945	9093
83946	55023
246779	246778
252966	81928
14065	9002
329003	9658
14060	2165
271849	399694
83431	81565
83430	51561
14991	3135
18969	23649
18968	5422
14999	3109
12633	8837
76809	140707
231805	29992
12306	302
12301	27101
12300	10369
231803	56257
211914	8853
108911	55920
11909	1386
18413	5008
18412	8878
18985	5450
18984	5447
69697	57662
18983	29883
68794	2318
226251	3983
12904	1382
238057	151449
14208	5496
71978	5520
53424	7257
55942	29950
14200	2274
14201	2275
14205	2277
223255	8428
238276	9495
20054	6209
14191	2268
55943	9482
245867	55251
226180	9118
226182	6877
211007	90933
102193	55625
15959	3437
114584	1192
15483	3290
15482	3305
15481	3312
18186	8829
18181	4899
78757	253260
77305	80335
17089	55646
234683	79767
53761	7916
331026	29925
14686	2780
26992	29117
12261	708
14682	2776
17978	10499
14681	2775
17975	4691
17974	8440
230082	65083
14688	2782
17972	4689
18747	5566
18746	5315
18744	64219
68267	79751
18742	5309
18741	5308
18740	5307
15568	1994
83762	9381
268417	84838
83766	51412
12876	1363
12874	1362
14561	10220
12870	1356
13872	2071
268890	4045
13876	2078
13877	2079
14118	2200
360013	399687
72183	58533
15558	3356
225341	55679
14534	2648
106504	11329
67891	6124
17888	4624
229603	56957
18028	4781
17880	4629
17883	4621
72674	51094
66233	55929
17886	4627
22631	7534
79401	84654
22637	7535
72323	140459
232910	1175
56449	8531
378435	389692
77480	57498
104252	10435
224105	5062
109229	79607
19106	5610
13038	1513
12479	912
12478	930
208836	55215
50523	26524
266632	51135
217082	3131
11423	43
14406	2566
50524	6297
228731	644524
19328	201475
117198	10625
17700	2660
103806	9794
214572	54496
117197	55330
19325	10890
192120	54836
74682	57539
13653	1958
13654	1959
11489	8038
11487	102
22295	64072
11482	94
11481	93
15407	3211
56461	30818
56462	23787
56463	27044
26456	57715
20111	6195
69837	84759
56468	9655
56469	8554
26451	6157
20504	6568
19035	5479
19744	6009
51810	3192
98386	3930
16202	3611
19255	5771
19252	1843
19253	26469
19250	5784
56317	51434
56312	26471
24108	10537
56310	2874
19259	84867
12042	8915
16591	9365
16592	2171
16596	10661
80708	29763
56792	26228
55949	1933
114715	161742
11793	9474
11792	328
11797	329
11796	330
21886	7089
67219	54797
27214	10926
71728	114790
69232	54870
27218	6504
69234	146542
240427	26040
20849	6775
20848	6774
12022	56033
20843	10735
20842	10274
20841	7702
12023	8538
20847	6773
20846	6772
20844	8027
13401	1762
19126	8842
13405	1756
83815	55166
24105	10616
20591	8242
16688	3854
12317	811
244431	137868
70333	10849
69654	10540
98415	64710
20592	8284
13511	1829
56086	6418
58804	148170
56085	29979
11468	72
227606	387332
20602	9612
20605	6751
20606	6752
20609	6755
20608	6754
320150	23390
17151	23582
269682	2802
102502	5357
70160	51028
16978	9208
407785	4726
16973	4041
16970	4033
16971	4035
16976	4043
16974	4040
17082	9173
13388	28514
17087	23643
209357	2967
53945	30061
414084	79931
12266	718
227738	90678
19261	140885
20933	6837
20935	6838
14236	3344
11803	333
104836	79872
67088	23066
14836	145258
68014	55055
68015	10131
104010	64405
14051	2070
99167	117178
14057	94081
14056	2146
14055	2145
107589	4638
106052	26272
380714	9501
14231	51661
18970	5423
18971	5424
18972	5425
107587	116039
380718	54903
58800	54822
442801	22899
210274	22941
20595	6607
58805	51085
11938	488
70767	9129
67849	113130
654462	148930
11931	481
14693	2783
18996	5457
18997	5458
18994	5456
67089	5706
108079	5563
432508	11052
12912	1385
12913	10488
12916	1390
18999	5460
19058	5534
80859	64332
108679	10920
54353	8935
74120	10127
67870	58478
108073	2917
108672	158866
11622	196
71960	79784
108671	23234
20028	5132
69601	153090
13026	5130
57916	23495
80912	9698
353155	125111
20020	5430
216724	80230
20022	5439
67155	6595
83396	84662
83397	9590
18571	10015
14683	2778
13132	1601
83557	79727
13138	1605
415115	140825
76787	8541
20346	10371
18198	4593
242667	58512
80914	7371
18193	64324
68875	9911
72993	26060
14300	2483
108155	8473
381379	219541
74132	6049
230098	84904
12557	1015
208628	9735
20336	60412
17968	4685
17969	653361
66336	401541
66335	528
26987	9470
20339	6401
18750	5578
18751	5579
18752	5582
18753	5580
18754	5581
18755	5583
107503	22809
18759	5584
68276	114034
68272	55131
66687	64786
57913	55367
66932	57455
66682	126003
71093	84913
66939	79719
101994	283489
212733	146439
67427	6224
20184	51720
229700	64783
72198	23517
72199	64210
243842	29998
15018	3105
107029	4200
245666	23096
630146	9398
73826	84271
66508	55004
18640	5208
14544	9615
108098	9412
111173	23085
67887	51669
233545	56946
67151	5715
217232	996
242466	58499
217893	23241
15499	3297
73139	201161
72333	23022
13797	2018
22608	4904
13798	2019
78834	9831
22350	7430
22601	10413
20024	10923
66593	56616
93765	7334
268934	2914
66590	2193
66597	10206
268933	84219
93762	8467
319263	115294
319262	89848
238555	10385
51792	5518
51791	10636
224170	9666
50530	8076
12469	10694
381979	84446
30954	10572
12465	22948
30957	23162
17828	63915
12461	10576
12462	7203
19130	5629
66442	57405
66445	1537
170718	3420
15437	3234
68895	387496
13039	1515
26934	29127
23821	23621
78908	3321
192119	23405
11490	8751
11492	8728
71458	54880
56419	81624
227743	79109
338355	23307
225895	10629
233876	8479
22195	7332
22194	7324
107934	1951
213464	5929
22190	7316
19263	5787
233890	79724
233893	92595
19260	26191
19267	5791
19265	5790
107508	2058
214384	93649
16764	3899
56637	2932
56324	10254
11784	321
11785	322
69790	90390
11781	9179
13682	1974
16564	55605
233870	7284
80732	55892
16563	3796
16562	10749
18749	5567
230594	23318
12675	1147
12677	338917
69228	155061
64209	9709
12672	1132
19317	9444
65962	9351
65961	57050
81489	3337
19645	5925
16164	3597
19647	5930
19646	5928
27204	8224
16168	3600
65969	8029
56522	56903
21853	8914
21679	7004
12537	728642
21677	8463
105083	53918
20187	6259
56749	1723
21672	7001
74256	1540
11640	8165
13419	1773
11643	8852
11642	10566
11674	226
11676	230
11677	231
94280	81855
26569	10999
140491	5506
64143	5899
328572	2033
75786	9793
69641	91833
75788	57154
231600	55743
20612	6614
20613	6615
20616	9892
20617	6622
20614	6616
57342	55742
70572	3843
26563	4919
16414	3689
70584	10298
56431	11034
99375	8451
99377	57167
93837	117154
16419	3693
16418	3692
16949	4016
16948	4015
16785	3921
16784	3920
74320	55339
74326	10236
74325	1212
16782	3918
227700	56904
12097	632
20850	6776
20851	6777
20852	6778
20853	6780
14828	3309
14829	2925
232286	7110
66152	29796
20924	6829
14823	2918
20926	6830
20927	6833
14048	2138
14827	2923
20922	6827
70315	55869
24136	9839
170826	133522
21454	6950
21847	7071
270192	51560
20104	6194
83964	83700
20102	6192
78889	26118
56390	10534
106042	144165
11928	476
17966	4077
12321	813
20586	6597
12326	814
53331	8417
20585	6596
11920	472
11921	474
20588	6599
11923	58158
11924	63973
71890	10459
268749	55072
14957	3007
108069	2913
108068	2912
14225	2280
20528	6517
14228	2288
84505	9869
432516	4640
18211	4914
70408	10621
239652	121274
55934	6100
70790	51366
16666	3868
71950	79923
24001	26230
226432	55705
16664	3861
83672	94120
16665	3866
621893	317772
11816	348
216439	116986
18505	5077
18504	5076
18507	5079
18509	5081
83561	56165
67128	7326
12367	836
264064	1024
67186	6181
433700	26206
15159	3052
109934	29
76022	54856
114255	55715
14319	2495
68275	6117
103136	11137
14317	10841
14313	10468
209446	7030
70350	10409
70208	9439
27276	58473
17957	63908
16549	8570
16153	3586
76332	22796
235072	989
108888	55210
20970	9672
67526	9140
72354	7268
232791	4849
22156	7286
67459	4931
109689	408
66694	7386
67451	5318
66929	55723
207683	152404
67454	121457
18035	4792
18034	4791
18036	4793
18033	4790
109331	56254
18039	4747
14803	2894
93760	8289
66214	28984
73830	27335
108086	54476
751865	100316904
72685	9829
12167	658
225363	2107
110750	1434
15975	3454
67425	54869
19056	5532
28077	84246
225164	57534
15978	3458
50493	7296
78829	81628
266781	9784
232975	478
50496	1876
319520	1846
22349	7429
19714	5980
66075	54927
50498	10148
22342	64130
22343	55327
22340	7423
51788	3015
51789	10188
67857	5537
27056	3663
100683	8295
66854	23087
102774	585
51786	53981
13619	1911
12419	23468
12418	8535
12412	10951
107321	9404
26558	9454
12417	11335
15376	3170
72236	55815
212706	23138
72946	57470
66105	7323
50781	27122
50780	5998
66108	4704
71769	79738
50789	26224
50788	55336
243961	50944
77045	605
81500	64374
77040	55054
58222	326624
244891	49855
15460	55806
72542	192111
259300	30846
12525	925
19015	5467
19016	5468
12526	926
109115	8464
19013	5465
76804	23081
15208	388585
110521	3096
19707	85021
15467	27102
224014	121512
22185	11338
22761	161882
22762	23414
11826	358
19279	5801
19275	5798
19276	5799
16773	3908
16776	3911
14179	2253
227937	8502
22164	7292
22165	7294
26941	9368
22163	7293
22160	7291
16579	22920
16574	3800
12064	627
16573	3799
16571	24137
23969	29993
19664	3516
98766	10422
114774	5074
12661	10752
19652	5935
56249	93973
16170	3603
19651	5934
19305	5830
16175	3552
104360	64843
19309	5837
27273	5166
19659	5947
65970	51474
27274	117608
56531	56252
21848	8805
21849	10155
16890	3991
21844	7074
21846	7075
69072	10969
21841	7072
69077	5717
21843	7073
19878	9475
13426	1780
60504	50615
244418	157285
19877	6093
114606	79816
320713	114803
140486	10642
11443	1140
57265	2535
12799	1267
18074	22795
20562	6585
56332	51421
11444	1141
17318	4281
57756	9457
15423	3221
57750	55759
70099	10051
64424	64425
105787	5562
56041	8615
105782	23513
20624	9343
20620	10769
16950	84695
15505	10808
17428	4335
16402	3678
56044	5898
17131	4092
93840	57216
17133	23764
17132	4094
228714	57325
547253	54625
17425	221937
16409	3684
16796	3927
16797	27040
16790	290
56292	8260
80509	112950
16798	9113
20821	6737
80291	196383
20823	6741
387609	22882
192657	22936
192656	8767
75669	30849
58172	9792
20482	6498
20481	6497
19682	5959
20955	6845
170833	29911
100503670	6125
26939	55718
20133	6240
20135	6241
21339	9015
21687	7010
13205	1654
21685	7008
21682	7006
211651	2177
11910	467
13796	2016
208258	341405
211389	6821
53321	8506
13169	28988
53325	54971
12334	824
12330	821
12331	10487
12333	823
14961	3119
14960	3117
230793	27245
18208	9423
14787	114822
14786	2886
14784	2885
26875	27445
27878	117143
18813	5036
66164	51388
22352	7431
67903	10755
18091	1482
66352	8548
338367	4642
18817	5347
226154	84445
12009	22994
11855	394
18510	7849
80987	51517
18516	5090
14812	2904
11867	10095
14810	2902
381022	8085
18518	3476
68475	8636
71233	219670
93761	6594
320727	10526
68693	221092
67629	147841
51798	1891
239083	57820
76014	124245
208643	1981
207165	2186
14360	2534
14362	8321
77254	90522
14367	7855
14366	8322
242248	55024
76499	23122
20319	6423
22422	7477
57808	6165
83997	7871
67530	7381
68219	11051
83993	9095
18770	5313
330361	6936
171486	83692
56347	8663
226977	10120
66917	26973
67443	81631
66912	28969
243725	55607
13857	2057
237911	83990
18024	4780
209354	1967
18022	4778
15569	1993
18020	84901
18021	4775
12468	10574
15567	6532
14569	2665
26896	9282
26895	64708
26893	10980
26891	51138
225372	10307
666528	84215
17288	4225
230899	4878
12464	10575
238799	3842
72047	11325
17135	7975
229534	57326
78783	7862
216965	57551
12467	10693
110648	4009
216963	28964
232944	57787
217166	9572
232946	388552
22377	23559
22376	7454
232943	147700
11308	10006
67847	9627
67845	27246
67841	64422
19720	5987
11302	9625
11303	19
66867	10363
11306	22
11307	9619
15368	3162
80837	57381
12402	867
14813	2905
12400	865
12406	871
20280	6342
50791	9863
245049	25924
50793	23595
50794	51621
67991	138151
50796	1761
50797	9276
50799	10165
17874	4615
52857	57655
170736	29780
15976	3455
77053	23353
66713	10097
22320	8673
69807	22954
26405	10746
66480	6138
229906	2959
26406	4215
26408	4217
13681	1973
13680	55308
13685	1978
13684	1977
110213	7009
19060	5536
12534	983
107951	1025
12532	995
15213	23462
12531	994
56437	6236
56436	11047
214498	79577
218503	115548
52538	10449
381644	9662
12539	11140
74117	10096
65019	9349
12492	950
56187	5875
19201	9050
19200	9051
19205	5725
436522	5644
19206	5727
22153	10382
22152	10381
22151	7280
16548	3795
22409	80326
22408	7471
22154	203068
16543	29969
22158	7289
22401	64393
17289	10461
16498	8514
69241	5433
76900	170463
68082	142679
12653	1114
12652	1113
23970	11252
100090	3104
22083	9646
56508	11069
55984	84254
22088	7251
27261	79930
19724	5989
56505	8607
21838	7070
16324	3625
21830	51298
21833	7067
21834	7068
16328	11190
19684	5962
19687	5981
56297	84100
56484	2309
56294	5780
13430	1785
60532	9589
56299	63943
13433	1786
13435	1788
13436	1789
209239	8139
19650	5933
69940	55763
209232	149708
11695	60529
23989	9862
17300	2296
230721	8761
56613	8986
11459	58
17304	4240
57749	9271
57746	55124
56348	51144
22695	7538
69116	23352
19921	6143
21940	939
21943	8600
21942	3604
17760	4135
22697	7589
20913	252983
16432	9445
17128	4089
17129	4090
16434	3704
76448	170954
17120	8379
16438	3708
17126	4087
60409	51399
17125	4086
223658	727957
52036	55291
15530	3339
623279	220164
227099	5378
21933	8797
433759	3065
270058	55201
69188	55904
14020	7813
14026	51466
54485	54567
14025	53335
28019	51147
71718	9894
71059	124790
232087	4144
68047	84954
11472	88
68041	58526
68040	51042
71710	85444
13211	1660
208266	84444
269254	23064
106025	81858
269523	7415
71330	55213
12349	760
105203	54906
53867	50509
269424	79960
12340	829
12343	830
53868	57111
12345	832
210710	139716
14799	2890
80888	26353
64540	7106
232533	23012
14977	7922
22793	7791
20014	6185
18392	4998
14158	2241
20017	84172
14156	2237
20019	25885
14155	10116
21945	9191
14151	2235
24069	51684
226419	8444
28114	54888
54130	10121
24063	10252
23959	4907
24064	10253
24066	81848
14800	2891
20496	6558
20497	6559
14804	2895
